,head,topic_rep
14526,"‘They took my money and India jersey, and gave me love in return’—my week in Lahore on a cricket visa",0.04092993587255478
14527,32 bank accounts compromised in Rawalpindi ATM skimming incident,0.0
14528,"Drone strikes on both sides of Pak-Afghan border kill 2, injure 1 suspected militant",0.0
14529,Matt Damon apologises for his comments on sexual misconduct,0.0
14530,20 Pakistani migrants found in Slovenia van crash: police,0.0
14531,"Govt working on strategy to reform tax structure, says Abbasi",0.0
14532,"Chief justice takes notice of civil servants, judges holding dual citizenship",0.0
14533,Girl accompanying Intizar at the time of murder records statement,0.0
14534,Afghanistan wants world powers to step up pressure on Pakistan: US envoy,0.0
14535,Is 2018 a good year to invest in Equity Mutual Funds?,0.0
14536,China locates wreckage of Iranian oil tanker which collided with cargo ship off Beijing,0.0
14537,India crumble in South Africa to lose first Test series in three years,0.971980631351471
14538,PSX continues in the green as benchmark index gains 419 points,0.0
14539,'Sit-in to end by midnight': LHC allows PAT to hold protest at Lahore's Mall Road,0.0
14540,"Thousands of UK citizens bought bogus degrees from Axact, BBC exposé reveals",0.0
14541,Emraan Hashmi's next film will highlight corruption in the Indian education system,0.032592013478279114
14542,How did Pakistani morning shows address Zainab's rape and murder?,0.0
14543,2 Chinese nationals involved in ATM fraud in Karachi sentenced to 1 year in jail,0.0
14544,Solving Zainab’s murder,0.013923297636210918
14545,Qadri’s protest and democracy,0.0
14546,Padmaavat banned in four Indian states,0.0
14547,From meds to health,0.0
14548,ATC grants PTI leaders bail in terrorism cases,0.0
14549,"There is no shame in having been a victim of abuse, says Frieha Altaf",0.0
14550,Karachi police register FIR against suspects behind attack on SSP Rao Anwar,0.0
14551,"Perween Rahman murder: SC lashes out at Sindh police for 'negligence, mishandling' of case",0.0
14552,Saudi Arabia announces $2bn bailout for Yemen government,0.0
14553,Hong Kong activist Joshua Wong jailed for a second time as Beijing increases influence,0.0
14554,"Accused of 'ethnic cleansing', Myanmar army enjoys popularity surge amid Rohingya crackdown",0.0
14555,SC issues arrest orders for Punjab police officials with fake degrees,0.0
14556,Senate body decides to get federal govt properties in Karachi vacated,0.0
14557,Brazil great Ronaldinho retires from football,0.09191371500492096
14558,ACLC inspector gets pre-arrest bail in Intizar murder case,0.0
14559,"Trump’s shift on Jerusalem sinful, says Abbas",0.0
14560,Bannon keeps silent ‘under orders’ in Russia probe,0.0
14561,More plead innocent in Mashal case,0.0
14562,Nadal dominant on a day of close calls,0.0
14563,"PHF names U-18 team for World XI matches, Argentina tour after ‘farcical’ trials",0.04181358218193054
14564,"NZ, SA reach Super League stage; WI dethroned",0.7141962647438049
14565,British MPs approve landmark Brexit bill,0.0
14566,Paigham-i-Pakistan,0.0
14567,Unreal response to outrage,0.011977620422840118
14568,Two police constables gunned down in Quetta,0.0
14569,"The plus-size Pakistani woman exists, and now she's speaking up",0.0
14570,Daughter says Prof Arif died of heart attack,0.0
14571,"Pakistan, India to clash in Blind Cricket  World Cup final",0.7190836668014526
14572,Opposition rally ‘closely monitored’ by Punjab govt,0.0
14573,Lahore rally yields no concrete plan to oust Sharifs,0.0
14574,"Trump healthy, has no cognitive issues: doctor",0.08400978893041611
14575,Anger on social media after Waziristan man killed in Karachi 'encounter',0.0
14576,Success eludes intra-Afghan peace talks in Islamabad,0.0
14577,Court allowed to resume ex parte proceedings against Dar,0.0
14578,NA wants ‘exemplary’ punishment for Kasur culprits,0.0
14579,Bulletproof vehicles for civil armed forces soon,0.0
14580,Afghan army to collapse in six months without US help: Ghani,0.0
14581,PM announces plans for foreign assets amnesty scheme,0.0
14582,"US to continue military training, Senate panel told",0.0
14583,2 women killed by firing across Working Boundary in Sialkot,0.0
14584,"Rabbani warns against emerging nexus of US, Israel and India",0.0
14585,Industry group calls for release of detailed CPEC long-term plan,0.0
14586,Saudi investment sought for gas pipeline,0.0
14587,Govt mulls imposing penalties on Thar-based IPPs,0.0
14588,"Koreas to form unified team, march together in Olympics",0.0
14589,Catalan parliament elects pro-secession speaker,0.0
14590,Catalan crisis drags Rajoy down as party whispers of change,0.0
14591,Bilawal dissociates from Rashid’s rant,0.0
14592,"Police arrest 7-year-old boy's alleged molester in Kahuta, Rawalpindi",0.0
14593,Aziz Ansari story sparks heated debate over #MeToo Movement,0.0
14594,Writing with the door open: how your writing life changes after publication,0.0
14595,"People like Nawaz Sharif, Khawaja Asif are responsible for destroying the parliament: Imran",0.0
14596,Man in Jhelum arrested for 'marital rape and sodomy' on wife's complaint,0.0
14597,HRW report hails resistance to Trump-style populism,0.0
14598,Lindsay Lohan is working on an all-women film in Saudi Arabia,0.0
14599,Ashraf Ghani questions Pakistan's anti-terror fatwa,0.0
14600,Bullish run continues at Pakistan Stock Exchange as KSE-100 index gains 222 points,0.0
14601,"Minor girl allegedly raped by paternal uncle in Karachi, mother complains of police inaction",0.0
14602,"Two weeks on, investigation teams fail to make headway in Zainab rape and murder case",0.0
14603,Trump 'very eager' to be interviewed in Russia probe,0.0
14604,Turkey to investigate 'underage pregnancy cover-up',0.010316585190594196
14605,Umar Amin replaces injured Malik for fifth ODI against New Zealand,0.6432509422302246
14606,13-year-old boy shot dead by 'influential' relative in Chakwal over monetary dispute,0.0
14607,India test-launches nuclear-capable long-range missile,0.044694095849990845
14608,Israel's PM Netanyahu unveils memorial for Mumbai attack victims,0.0
14609,"KP CM Khattak visits family of girl allegedly raped, murdered in Mardan",0.0
14610,Cricketer Sana Mir highlights need for protecting young athletes,0.0
14611,"A.D. Khawaja to continue working as Sindh police chief, directs SC",0.0
14612,52 people killed in Kazakhstan bus fire,0.0
14613,New interior ministry policy allows citizens over 25 to own armoured vehicles,0.0
14614,"NA adopts resolution condemning Imran, Rashid's 'anti-parliament' verbal onslaught",0.0
14615,Poor minorities left behind in Indian cities boom,0.021326983347535133
14616,Will the Fata merger and other related reforms ever become a reality?,0.0
14617,Indian boy shot dead in police crossfire,0.0
14618,Mikaal Zulfiqar turns fighter plane pilot for Sherdil,0.021796703338623047
14619,High-level committee formed on Bilawal's directives to investigate Naqeeb's 'encounter' in Karachi,0.0
14620,Adversitising not advertising,0.03431644290685654
14621,2 female polio workers shot dead in Quetta,0.0
14622,China's economy growth in 2017 exceeded expectations,0.014023042283952236
14623,Hasan Ali named 'Emerging Player of the Year' in ICC Awards 2017,0.775356113910675
14624,"1 trader killed, 6 injured in Karachi grenade attack over 'extortion'",0.0
14625,Detained Saudi cleric hospitalised: Amnesty,0.0
14626,Domestic investors’ voice,0.0
14627,Sindh CM wants child protection units set up in women police stations across Sindh,0.0
14628,"Padmaavat will release across the country, rules Supreme Court of India",0.0
14629,Saba Qamar bags Filmfare nomination for Hindi Medium,0.09165941178798676
14630,"Pakistan, US engaged in quiet diplomacy: FO",0.0
14631,Trees seen serving as electrical poles in Larkana village,0.0
14632,Shutterdown in Warah town after three men gunned down,0.0
14633,Police told to trace 13 missing children with help of modern technology,0.0
14634,Shahbaz Sharif dares opposition MPs resign from assembly,0.0
14635,Christians divorce: plea for upholding LHC decision allowing divorce without adultery charges,0.0
14636,Pak-Iran train services to resume by September,0.0
14637,"PML-N agonises over Zehri’s ouster, suspects foul play",0.0
14638,Mansha Pasha and Shahroz Sabzwari team up for drama ‘Parwarish’,0.0
14639,Accountability court resumes Dar’s trial,0.0
14640,LHC asked to remove encroachment from Buddhist site,0.0
14641,Trucks loaded with food items denied clearance at Torkham,0.0
14642,Nowshera police get suspect’s remand in assault case,0.0
14643,"Murder or ‘encounter’?
",0.0
14644,Uncouth attack on parliament,0.0
14645,Pak-US ties discussed,0.0
14646,PMDC ad hoc body ‘lacking representation from Sindh’ criticised,0.0
14647,The guilty and the Kasur war,0.0
14648,Govt accused of playing politics with water resources,0.014386563561856747
14649,Rauf gets interim bail in Baldia factory fire case,0.0
14650,Women boxers set to compete for first time in National Championships,0.0
14651,‘Quaid did not want to separate Pakistan from a larger configuration’,0.0
14652,Why has Pakistan faltered?,0.0
14653,JC recommends LHC CJ’s elevation to Supreme Court,0.0
14654,"Same culprit behind Zainab’s and eight other such cases, lawmakers told",0.0
14655,Say no to guns,0.0
14656,"32 years on, FBI re-launches search for Pan Am hijacking suspects",0.0
14657,Indonesia offers Pakistan better market access,0.0
14658,Pakistan's foreign reserves slide continues,0.0
14659,International oil market heads towards ‘smooth rebalancing’,0.0
14660,Japan announces grant for Braille equipment in Pakistan,0.0
14661,Cargo handling increases at Karachi port,0.0
14662,IMF urges Germany to loosen purse strings,0.0
14663,Sri Lanka sweat over Mathews fitness for Bangladesh tie,0.9688055515289307
14664,Indian captain urges team to reflect on SA loss,0.791872501373291
14665,52 Uzbeks killed as bus catches fire in Kazakhstan,0.0
14666,Ex-envoys urge Trump to ‘reassess’ views about Africa,0.0
14667,Israel kills Palestinian blamed for West Bank ambush,0.0
14668,Turkey ‘not satisfied’ with US assurance over Syria force,0.0
14669,Sindh Assembly demands exemplary punishment for Asma’s killers,0.0
14670,"Exports, consumers drive China’s 6.9pc growth",0.046826545149087906
14671,"1,400 ghost employees in Fata, Senate committee told",0.0
14672,"Arth was a shot in the dark to encourage Indian investment in Pakistan, says Shaan",0.0
14673,"Visiting World XI players, icons vow to help in revival of Pakistan hockey",0.021428901702165604
14674,Chinese county allegedly bans children from going to mosques,0.0
14675,Suspect arrested in Jhelum for rape of 8-year-old girl,0.0
14676,L'Oréal Paris features a hijab-wearing model for its new hair campaign,0.0
14677,Interior ministry shuts down Radio Mashaal following ISI report,0.0
14678,"Whilst holidaying in Greece, I could see Pakistan in the little, everyday things",0.014261632226407528
14679,Padman's release pushed back due to clash with Padmaavat,0.0
14680,Army chief ratifies death sentence of 10 terror convicts,0.0
14681,Pakistan Stock Exchange ends week on positive note as KSE-100 index gains 598 points,0.0
14682,IHC asks why SECP officials not named in Chaudhry Sugar Mills record tampering case,0.0
14683,"Man killed, minor girl injured in cross-LoC firing by Indian forces",0.0
14684,"Tackling child sexual abuse: awareness, identification and prevention",0.0
14685,"US, India urge Pakistan to prosecute Hafiz Saeed 'to the fullest'",0.0
14686,"Intelligence Bureau's job is to provide security, not run housing societies: Senate body",0.0
14687,Nadra dismisses deputy chairman from service over 'misuse of authority',0.0
14688,International hockey comes home as Pakistan takes on World XI,0.0
14689,'Our heads are bowed in shame': SC takes suo motu notice of Axact fake degree scandal,0.0
14690,"Deadlock between Sindh sugar millers, cane growers persists despite talks",0.0
14691,Thai cops nab Pakistani passport forger whose customers may have included IS operatives,0.0
14692,15-year-old girl in Rawalpindi accuses father of repeated rape,0.0
14693,New CCTV footage shows suspect walking near house of Zainab's maternal aunt,0.0
14694,"France's president sees IS military defeat in Syria, Iraq within 'weeks'",0.0
